,basy_yljgid,basy_caption,basy_dept_adrresscode,basy_yydj
57779,JG_510000001410,都江堰全特医院,510181,一级未评等
57781,JG_510000002066,绵阳市中医医院,510703,三级甲等
57898,JG_510000013536,会理市槽元乡卫生院,513402,未评级未评等
57899,JG_510000908232,巴中平昌精神病医院,511923,未评级未评等
57943,JG_510000010140,达州市达川区幺塘乡卫生院,511704,未评级未评等
57953,JG_510000005208,江阳区通滩中心卫生院（泸州市江阳区第二人民医院）,510502,未评级未评等
57954,JG_510000008698,仪陇县凤仪乡卫生院,511324,未评级未评等
57955,JG_510000011658,平昌县邱家镇鹿鸣卫生院,511923,未评级未评等
57958,JG_510000014018,凉山州喜德县冕山镇中心卫生院,513432,未评级未评等
57960,JG_510000008990,眉山市东坡区松江镇卫生院,511402,未评级未评等
57964,JG_510000009840,岳池县伏龙镇卫生院,511621,未评级未评等
57978,JG_510000002192,江油市中医医院,510781,三级甲等
58005,JG_510000013262,木里县克尔乡卫生院,513422,未评级未评等
58007,JG_510000148401,成都市温江区金马街道社区卫生服务中心永盛分中心,510115,未评级未评等
58029,JG_510000X45116,宜宾乐龄精神病医院,511502,二级乙等
58035,JG_510000005068,富顺县赵化镇中心卫生院,510322,未评级未评等
58040,JG_510000014314,甘洛县新茶乡卫生院,513435,未评级未评等
58041,JG_510000905865,四川友好医院,511903,三级乙等
58067,JG_510000006602,广元市朝天区李家镇卫生院,510812,未评级未评等
58069,JG_510000917904,巴中嘉禾妇儿医院,511902,未评级未评等
58093,JG_510000005104,攀枝花市仁和区布德镇卫生院 （攀枝花市仁和区布德镇妇幼保健站）,510411,未评级未评等
58094,JG_510000913458,珙县康怡精神病医院,511526,二级未评等
58259,JG_510000010154,达川区明月江街道社区卫生服务中心,511703,未评级未评等
58260,JG_510000014210,越西县南箐镇卫生院,513434,未评级未评等
58261,JG_510000002096,绵阳万江眼科医院,510777,三级甲等
58292,JG_510000901816,隆昌市金鹅中心卫生院,511083,未评级未评等
58301,JG_510000003996,宁南县人民医院,513427,三级乙等
58370,JG_510000005728,广汉市金鱼镇卫生院,510681,未评级未评等
58382,JG_510000001790,合江县中医医院,510522,三级乙等
58442,JG_510000910976,中江爱尔眼科医院有限公司,510623,未评级未评等
58445,JG_510000008974,阆中市保宁社区卫生服务中心,511381,未评级未评等
58449,JG_510000006142,盐亭县鹅溪镇剑河卫生院,510723,未评级未评等
58459,JG_510000012026,成都东部新区壮溪卫生院,510197,未评级未评等
58477,JG_510000010348,宣汉县红峰镇卫生院,511722,未评级未评等
58482,JG_510000901065,成都武侯军盛医院,510107,一级未评等
58484,JG_510000001868,德阳第五医院,510603,三级未评等
58557,JG_510000010864,雅安市名山区永兴街道卫生院,511803,未评级未评等
58562,JG_510000919553,成都锦江京城御方堂中医医院,510104,一级未评等
58563,JG_510000011306,巴州区鼎山中心卫生院果敢门诊部,511902,未评级未评等
58565,JG_510000924909,渠县德善中医医院,511725,一级未评等
58571,JG_510000009216,洪雅县中山镇卫生院,511423,未评级未评等
58619,JG_510000013318,盐源县沃底乡卫生院,513423,未评级未评等
58620,JG_510000001762,泸州市龙马潭区中医医院,510504,二级甲等
58629,JG_510000173014,成都博润白癜风医院、成都博润白癜风医学研究院附属医院,510107,一级未评等
58634,JG_510000004686,彭州市致和街道社区卫生服务中心,510182,未评级未评等
58644,JG_510000012244,金川县安宁乡中心卫生院,513226,未评级未评等
58645,JG_510000005756,什邡市马井中心卫生院,510682,未评级未评等
58671,JG_510000007060,遂宁市安居区三家镇中心卫生院,510904,未评级未评等
58680,JG_510000012328,小金县潘安乡卫生院,513227,未评级未评等
58681,JG_510000903859,崇州恩慈医院,510184,一级未评等
58684,JG_510000202144,前锋华康医院,511603,一级未评等
58685,JG_510000007624,犍为县同兴卫生院,511123,未评级未评等
58686,JG_510000005822,绵竹市麓棠镇卫生院,510683,未评级未评等
58726,JG_510000007554,乐山市沙湾区福禄镇中心卫生院,511111,未评级未评等
58733,JG_510000003610,资阳市人民医院,512002,三级乙等
58834,JG_510000011736,资阳市雁江区堪嘉镇卫生院,512002,未评级未评等
58835,JG_510000200406,资中吉康医院,511025,一级未评等
58836,JG_510000006224,梓潼县石牛镇卫生院,510725,未评级未评等
58840,JG_510000003508,荥经时代中西医院,511822,二级乙等
58867,JG_510000013728,普格县五道箐镇卫生院,513428,未评级未评等
58868,JG_510000003714,九寨沟县中藏医院,513225,二级甲等
58872,JG_510000002538,乐山市市中区肿瘤医院（乐山市市中区第二人民医院）,511102,二级乙等
58879,JG_510000196960,通江县周子坪社区卫生服务中心,511921,未评级未评等
58880,JG_510000005286,龙马潭区鱼塘街道社区卫生服务中心,510504,未评级未评等
58885,JG_510000002080,绵阳市骨科医院,510703,三级甲等
58892,JG_510000003220,岳池县妇幼保健计划生育服务中心,511621,二级甲等
58903,JG_510000002544,乐山友谊医院,511102,二级未评等
58914,JG_510000009446,江安县迎安镇中心卫生院,511523,未评级未评等
58915,JG_510000001776,泸州骨康骨科医院,510504,二级未评等
58924,JG_510000007268,内江市市中区朝阳镇卫生院,511002,未评级未评等
58939,JG_510000008872,阆中市石滩镇卫生院,511381,未评级未评等
58940,JG_510000003970,德昌县妇幼保健计划生育服务中心,513424,二级乙等
58943,JG_510000002940,丹棱县人民医院,511424,二级甲等
58980,JG_510000013110,稻城县东义区中心卫生院,513337,未评级未评等
58981,JG_510000148403,成都市温江区涌泉街道社区卫生服务中心,510115,未评级未评等
58982,JG_510000908263,兴文同州医院,511528,未评级未评等
58985,JG_510000002190,江油市人民医院,510781,三级甲等
59071,JG_510000X56276,都江堰福翔医院,510181,一级未评等
59074,JG_510000007630,犍为县石溪镇中心卫生院,511123,未评级未评等
59076,JG_510000003604,资阳市雁江区中医医院,512002,三级甲等
59310,JG_510000001502,崇州协好医院,510184,未评级未评等
59322,JG_510000002288,青川县中医医院,510822,二级甲等
59351,JG_510000011722,资阳市雁江区东峰镇卫生院,512002,未评级未评等
59358,JG_510000010582,渠县第四人民医院（渠县有庆镇中心卫生院）,511725,未评级未评等
59374,JG_510000X70479,大邑希尔医院,510129,二级未评等
59389,JG_510000011216,巴中市巴州区鼎山镇羊凤卫生院,511902,未评级未评等
59390,JG_510000003590,平昌县人民医院,511923,三级甲等
59520,JG_510000901187,成都东区爱尔眼科医院,510108,三级乙等
59525,JG_510000007444,资中县明心寺镇卫生院,511025,未评级未评等
59533,JG_510000197828,金堂何氏创伤外科医院,510121,一级未评等
59537,JG_510000010226,达川区麻柳镇檀木卫生院,511705,未评级未评等
59545,JG_510000X56372,三台民生医院,510722,一级未评等
59547,JG_510000925136,威远宝立康医院,511024,未评级未评等
59552,JG_510000013098,乡城县白依乡卫生院,513336,未评级未评等
59555,JG_510000013848,金阳县洛觉镇卫生院,513430,未评级未评等
59557,JG_510000011680,平昌县镇龙镇中心卫生院民兴分院,511923,未评级未评等
59559,JG_510000010420,大竹县杨家中心卫生院,511724,未评级未评等
59579,JG_510000007406,资中县新桥镇卫生院,511025,未评级未评等
59586,JG_510000011338,通江县涪阳中心卫生院,511921,未评级未评等
59589,JG_510000013562,会东县铁柳镇中心卫生院,513426,未评级未评等
59590,JG_510000001194,攀钢集团成都钢铁有限责任公司青白江医院,510113,二级乙等
59594,JG_510000X24071,大竹德康精神病医院,511724,一级未评等
59595,JG_510000006436,江油市厚坝镇卫生院,510781,未评级未评等
59603,JG_510000009670,兴文县周家镇卫生院,511528,未评级未评等
59604,JG_510000005330,泸县云龙中心卫生院,510521,未评级未评等
59605,JG_510000001074,成都成华三松医院,510108,未评级未评等
59612,JG_510000X94050,蒲江西南任氏骨科医院,510131,二级未评等
59614,JG_510000011254,四川巴中经济开发区奇章卫生院,511902,未评级未评等
59615,JG_510000001828,德阳市中西医结合医院,510603,三级乙等
59655,JG_510000002402,射洪市中医院,510981,三级甲等
59730,JG_510000005890,绵阳经济技术开发区松垭人民医院（松垭镇卫生院）,510777,未评级未评等
59738,JG_510000900582,广安正康医院,511602,二级未评等
59740,JG_510000007802,沐川县茨竹乡卫生院,511129,未评级未评等
59741,JG_510000002136,三台县中医院,510722,三级甲等
59803,JG_510000008934,阆中市木兰镇河楼卫生院,511381,未评级未评等
59805,JG_510000005358,合江县石龙镇卫生院,510522,未评级未评等
59806,JG_510000003646,简阳市简城街道红塔社区卫生服务中心,510185,未评级未评等
59808,JG_510000001840,德阳市第二人民医院,510603,三级乙等
59837,JG_510000007036,遂宁市船山区河沙镇卫生院,510903,未评级未评等
59845,JG_510000202112,成都新视界眼科医院,510108,三级未评等
59846,JG_510000004730,邛崃市南宝山镇卫生院,510183,未评级未评等
59851,JG_510000166266,宏州医院,511602,二级乙等
59856,JG_510000010654,渠县安北乡卫生院,511725,未评级未评等
59862,JG_510000009240,青神县汉阳镇中心卫生院,511425,未评级未评等
59868,JG_510000010738,万源市青花中心卫生院,511781,未评级未评等
59876,JG_510000009130,仁寿县贵平镇卫生院,511499,未评级未评等
59882,JG_510000000594,四川省第四人民医院,510104,三级甲等
59905,JG_510000011664,平昌县岩口镇卫生院,511923,未评级未评等
59907,JG_510000010280,宣汉县君塘镇中心卫生院,511722,未评级未评等
59909,JG_510000203416,开江康仁骨科医院,511723,二级乙等
59927,JG_510000006642,旺苍县米仓山镇卫生院,510821,未评级未评等
59928,JG_510000002506,隆昌市人民医院,511083,三级乙等
60072,JG_510000000870,成都西部甲状腺医院,510106,一级未评等
60074,JG_510000004368,金堂县又新镇卫生院,510121,未评级未评等
60083,JG_510000182316,三台康民医院,510722,一级未评等
60093,JG_5100001929663,邛崃可利特结石医院,510183,一级未评等
60102,JG_510000007126,蓬溪县鸣凤中心卫生院,510921,未评级未评等
60104,JG_510000003262,华蓥博爱医院,511681,一级乙等
60105,JG_510000191378,绵阳市游仙区人民医院,510704,二级乙等
60130,JG_510000009478,长宁县双河镇中心卫生院,511524,未评级未评等
60146,JG_510000002686,峨眉山市中医医院峨眉山市骨科医院,511181,三级甲等
60172,JG_510000008524,蓬安县巨龙镇高庙卫生院,511323,未评级未评等
60176,JG_510000001180,成都市青白江区中医医院,510113,三级未评等
60222,JG_510000009598,珙县沐滩镇卫生院,511526,未评级未评等
60228,JG_510000002416,大英县妇幼保健院,510923,二级甲等
60230,JG_510000009020,眉山市东坡区多悦镇卫生院,511402,未评级未评等
60238,JG_510000147920,泸县家仁医院,510521,一级未评等
60265,JG_510000006116,盐亭县嫘祖镇卫生院,510723,未评级未评等
60280,JG_510000201044,筠连博康医院,511527,一级甲等
60294,JG_510000001378,成都市新津区中医医院,510118,三级乙等
60381,JG_510000914061,宣汉忠健医院,511722,一级未评等
60391,JG_510000010858,雅安市名山区红星镇卫生院,511803,未评级未评等
60402,JG_510000010004,邻水县兴仁镇中心卫生院,511623,未评级未评等
60408,JG_510000005508,德阳市旌阳区德新镇卫生院,510603,未评级未评等
60418,JG_510000002356,遂宁市民康医院（遂宁市优抚医院）,510903,二级甲等
60420,JG_510000188594,南充芸康医院,511302,未评级未评等
60448,JG_510000008308,南部县水音乡卫生院,511321,未评级未评等
60449,JG_510000005980,三台县郪江镇中心卫生院,510722,未评级未评等
60484,JG_510000006526,广元市昭化区卫子镇中心卫生院石井铺分院,510811,未评级未评等
60486,JG_510000919661,南江广慈精神病医院,511922,二级未评等
60489,JG_510000011868,安岳县合义乡卫生院,512021,未评级未评等
60490,JG_510000176192,合江福宝古镇医院,510522,一级未评等
60514,JG_510000011650,平昌县板庙镇中心卫生院,511923,未评级未评等
60515,JG_510000007932,峨眉山市黄湾镇卫生院,511181,未评级未评等
60522,JG_510000204060,甘洛华医医院,513435,一级未评等
60528,JG_510000200964,芦山仁爱医院,511826,未评级未评等
60529,JG_510000012582,丹巴县革什扎镇中心卫生院,513323,未评级未评等
60530,JG_510000007372,威远县小河镇卫生院,511024,未评级未评等
60532,JG_510000008968,阆中市金垭镇卫生院,511381,未评级未评等
60533,JG_510000X17289,渠县万康中医医院,511725,二级未评等
60556,JG_510000004474,成都市郫都区三道堰镇卫生院,510117,未评级未评等
60574,JG_510000004258,成都市青白江区福洪镇卫生院,510113,未评级未评等
60593,JG_510000001604,自贡市沿滩区妇幼保健院,510311,一级甲等
60594,JG_510000010608,渠县万寿镇卫生院（渠县板桥乡卫生院）,511725,未评级未评等
60601,JG_510000004490,大邑县悦来镇公立卫生院,510129,未评级未评等
60636,JG_510000923235,遂宁善德医院,510903,一级未评等
60640,JG_510000911002,安岳东欣医院有限公司,512021,一级未评等
60642,JG_510000002272,旺苍县中医医院,510821,二级甲等
60708,JG_510000006246,梓潼县自强镇中心卫生院,510725,未评级未评等
60711,JG_510000008340,南部县双佛镇卫生院,511321,未评级未评等
60714,JG_510000904986,通江大椿医院,511921,一级未评等
60715,JG_510000904712,会理现代医院,513402,一级未评等
60722,JG_510000004334,金堂县赵家镇卫生院(金堂县赵家镇公共卫生所）,510121,未评级未评等
60763,JG_510000174218,越西博爱医院,513434,一级未评等
60770,JG_510000004894,自贡市贡井区建设镇卫生院,510303,未评级未评等
60771,JG_510000006356,平武县土城藏族乡卫生院,510727,未评级未评等
60773,JG_510000176186,合江凤鸣中医院,510522,一级未评等
60788,JG_510000007286,内江市东兴区顺河中心卫生院,511011,未评级未评等
60796,JG_510000001798,合江张氏骨科医院,510522,未评级未评等
60797,JG_510000190108,渠县万兴医院,511725,一级未评等
60806,JG_510000182602,射洪老年病医院,510981,二级乙等
60815,JG_510000013092,乡城县青德镇中心卫生院,513336,未评级未评等
60816,JG_510000002362,遂宁市中医院,510903,三级甲等
60917,JG_510000011534,南江县关路镇卫生院关田分院,511922,未评级未评等
60918,JG_510000001980,广汉市妇幼保健院,510681,三级乙等
60920,JG_510000004348,金堂县官仓社区卫生服务中心（金堂县官仓街道公共卫生所）,510121,未评级未评等
60933,JG_510000X47473,泸州酒城中医医院,510502,一级未评等
60947,JG_510000148225,广元市朝天区中医医院,510812,二级甲等
60956,JG_510000008764,西充县车龙乡卫生院,511325,未评级未评等
60957,JG_510000187892,越西长庚医院,513434,未评级未评等
60958,JG_510000011290,巴州区三江镇卫生院,511902,未评级未评等
60960,JG_510000200418,成都市青羊区第九人民医院,510105,二级乙等
60974,JG_510000001508,崇州蜀都医院,510184,未评级未评等
60978,JG_510000005310,泸县中医医院,510521,三级乙等
61003,JG_510000002422,内江市第一人民医院,511002,三级甲等
61173,JG_510000010328,宣汉县渡口土家族乡卫生院,511722,未评级未评等
61174,JG_510000009650,兴文县古宋镇卫生院,511528,未评级未评等
61176,JG_510000008998,眉山市东坡区崇礼镇卫生院,511402,未评级未评等
61183,JG_510000013306,盐源县金河镇卫生院,513423,未评级未评等
61185,JG_510000007262,内江市市中区城东街道城南社区卫生服务中心(挂靠)（眼科医院）,511002,未评级未评等
61186,JG_510000000838,成都市金牛区驷马桥曹家巷社区卫生服务中心,510106,未评级未评等
61188,JG_510000014100,冕宁县高阳街道哈哈卫生院,513433,未评级未评等
61190,JG_510000X03745,三台仁康医院,510722,一级未评等
61206,JG_510000010968,汉源县前域镇卫生院,511823,未评级未评等
61207,JG_510000002580,乐山德胜医院,511111,一级甲等
61219,JG_510000009482,长宁县竹海镇中心卫生院桃坪分院,511524,未评级未评等
61225,JG_510000906192,开江佰兴医院,511723,一级未评等
61227,JG_510000003214,广安阿蓝医院,511602,一级甲等
61228,JG_510000175556,广元市朝天社区卫生服务中心,510812,未评级未评等
61229,JG_510000191382,仁寿中鑫老年病医院,511421,二级未评等
61238,JG_510000012004,简阳市东溪街道社区卫生服务中心,510185,未评级未评等
61248,JG_510000008186,南部县盘龙镇高云卫生院,511321,未评级未评等
61250,JG_510000004922,大安区大山铺中心卫生院,510304,未评级未评等
61260,JG_510000162490,南充庞氏仁爱医院,511304,一级乙等
61279,JG_510000183800,巴中巴州济民医院,511902,一级甲等
61282,JG_510000904973,阆中蜀光中西医结合医院,511381,一级乙等
61283,JG_510000002710,四川美亚丝绸集团公司职工医院,511302,未评级未评等
61286,JG_510000007584,乐山市五通桥区金山镇中心卫生院,511112,未评级未评等
61288,JG_510000006278,北川羌族自治县通泉镇中心卫生院,510726,未评级未评等
61294,JG_510000008082,南充市嘉陵区盐溪乡卫生院,511304,未评级未评等
61296,JG_510000177014,成都郫都新胜医院,510117,一级未评等
61300,JG_510000006314,平武县江油关镇中心卫生院,510727,未评级未评等
61309,JG_510000928265,成都城南金花医院,510107,未评级未评等
61365,JG_510000000686,成都儿童专科医院,510105,二级甲等
61376,JG_510000006398,江油市含增镇卫生院,510781,未评级未评等
61377,JG_510000004376,四川天府新区籍田中心卫生院,510110,未评级未评等
61393,JG_510000002594,乐山五通桥中医医院,511112,二级乙等
61405,JG_510000X46722,三台梓爱医院,510722,未评级未评等
61406,JG_510000173800,宜宾利民医院,511599,二级甲等
61438,JG_510000002230,广元市中心医院,510802,三级甲等
61561,JG_510000187638,泸州纳溪博爱医院,510503,一级乙等
61579,JG_510000009042,仁寿县珠嘉镇卫生院,511421,未评级未评等
61580,JG_510000930751,安居万木春精神病医院,510904,一级未评等
61601,JG_510000007028,遂宁市船山区桂花镇中心卫生院,510903,未评级未评等
61611,JG_510000011982,简阳市施家中心卫生院,510185,未评级未评等
61643,JG_510000019756,西南石油大学校医院,510114,一级未评等
61648,JG_510000003528,石棉恒博医院,511824,未评级未评等
61649,JG_510000001372,成都市新津区血吸虫病防治站,510118,未评级未评等
61662,JG_510000012078,汶川县三江镇中心卫生院,513221,未评级未评等
61663,JG_510000010622,渠县望江乡卫生院,511725,未评级未评等
61667,JG_510000908127,广安民和安精神病医院,511602,二级未评等
61669,JG_510000006190,绵阳市安州区桑枣镇中心卫生院,510705,未评级未评等
61683,JG_510000007040,遂宁市船山区保升中心卫生院,510903,未评级未评等
61684,JG_510000008732,仪陇县度门社区卫生服务中心,511324,未评级未评等
61685,JG_510000004102,成都市青羊区草市御河社区卫生服务中心,510105,未评级未评等
61688,JG_510000011966,东部新区养马社区卫生服务中心,510197,未评级未评等
61707,JG_510000201026,石棉县新棉街道社区卫生服务中心,511824,未评级未评等
61708,JG_510000002490,威远同心医院,511024,二级乙等
61713,JG_510000009702,屏山县大乘镇卫生院,511529,未评级未评等
61718,JG_510000005776,什邡市师古中心卫生院,510682,未评级未评等
61737,JG_510000000692,成都满地可医院（四川国济甲亢病医院）,510105,二级乙等
61738,JG_510000010696,万源市罗文中心卫生院,511781,未评级未评等
61754,JG_510000001566,自贡市精神卫生中心,510303,三级甲等
61776,JG_510000011746,资阳市雁江区石岭镇卫生院,512002,未评级未评等
61781,JG_510000172508,崇州九龙泌尿外科医院,510184,未评级未评等
61782,JG_510000009526,高县复兴镇卫生院,511525,未评级未评等
61784,JG_510000004966,自贡市沿滩区王井镇卫生院,510311,未评级未评等
61785,JG_510000907376,乐山巴川精神病专科医院,511102,二级未评等
62022,JG_510000203458,南部顺康医院,511321,一级未评等
62026,JG_510000003764,若尔盖县人民医院,513232,二级甲等
62036,JG_510000004562,蒲江县大兴镇公立卫生院,510131,未评级未评等
62062,JG_510000007198,射洪市香山镇卫生院,510981,未评级未评等
62078,JG_510000011006,汉源县富庄镇卫生院,511823,未评级未评等
62079,JG_510000001226,四川省监狱管理局中心医院,510121,二级甲等
62082,JG_510000009422,江安县大妙镇卫生院,511523,未评级未评等
62085,JG_510000002520,乐山市人民医院（乐山市人民医院互联网医院）,511102,三级甲等
62233,JG_510000002848,西充县中医医院,511325,二级甲等
62263,JG_510000003238,邻水县中医医院,511623,三级乙等
62308,JG_510000002014,什邡仁恒医院,510682,一级未评等
62312,JG_510000007920,峨眉山市普兴乡卫生院,511181,未评级未评等
62318,JG_510000008816,西充县鸣龙镇卫生院,511325,未评级未评等
62319,JG_510000006708,青川县蒿溪回族乡卫生院,510822,未评级未评等
62321,JG_510000167558,德阳骨关节康复医院,510603,一级未评等
62323,JG_510000004222,成都市龙泉驿区大面公立卫生院,510112,未评级未评等
62325,JG_510000013278,木里县白碉乡卫生院,513422,未评级未评等
62326,JG_510000001602,自贡市沿滩区人民医院,510311,二级乙等
62337,JG_510000905517,四川锦欣妇女儿童医院,510104,三级甲等
62375,JG_510182104AAB,彭州欣元慢性病医院,510182,一级未评等
62376,JG_510000160452,武胜丰源医院,511622,一级未评等
62382,JG_510000005636,中江县会龙镇卫生院,510623,未评级未评等
62399,JG_511723106AAF,开江民升中医医院,511723,一级未评等
62401,JG_510000924905,邛崃爱尔眼科医院,510183,二级未评等
62402,JG_510000009296,宜宾三江新区宋家镇卫生院,511599,未评级未评等
62410,JG_510000907221,眉山蕴缨妇产医院,511402,二级未评等
62414,JG_510000013838,布拖县牛角湾镇卫生院,513429,未评级未评等
62416,JG_510000X01439,越西王氏医院,513434,未评级未评等
62422,JG_510000008036,南充市高坪区龙门社区卫生服务中心,511303,未评级未评等
62428,JG_510000190202,巴中祥福耳鼻喉专科医院,511923,一级甲等
62429,JG_510000005442,叙永县石厢子彝族乡卫生院,510524,未评级未评等
62465,JG_510000007088,遂宁市安居区横山镇观音卫生院,510904,未评级未评等
62475,JG_510000925042,仪陇脑康精神病医院,511324,未评级未评等
62477,JG_510000187614,泸州纳溪博源医院,510503,一级乙等
62519,JG_510000011922,乐至县回澜镇中心卫生院,512022,未评级未评等
62523,JG_510000921632,成都高新中和中医医院,510199,未评级未评等
62524,JG_510000003636,四川省乐至县中医医院,512022,三级乙等
62539,JG_510000002496,资中县妇幼保健计划生育服务中心,511025,二级甲等
62543,JG_510000930580,攀枝花杏元医院,510403,未评级未评等
62545,JG_510000153014,广元市朝天区人民医院,510812,三级乙等
62572,JG_510000011408,通江县涪阳镇草池卫生院,511921,未评级未评等
62573,JG_510000008200,南部县王家中心卫生院,511321,未评级未评等
62583,JG_510000187526,南充博视眼耳鼻喉专科医院,511302,未评级未评等
62588,JG_510000011614,平昌县岳家镇卫生院,511923,未评级未评等
62590,JG_510000927736,合江优扬医院,510522,一级未评等
62640,JG_510000931008,蓬溪县中医医院,510921,二级未评等
62644,JG_510000008840,阆中市千佛镇中心卫生院,511381,未评级未评等
62646,JG_510000006542,广元市昭化区射箭镇卫生院,510811,未评级未评等
62650,JG_510000014138,冕宁县彝海镇卫生院,513433,未评级未评等
62651,JG_510000005134,米易县湾丘彝族乡中心卫生院,510421,未评级未评等
62652,JG_510000006092,盐亭县西陵镇卫生院,510723,未评级未评等
62668,JG_510000920497,攀枝花盛泰康复医院有限公司,510402,二级未评等
62672,JG_510000011038,石棉县安顺场中心卫生院,511824,未评级未评等
62673,JG_510000005900,绵阳市游仙区涪江街道社区卫生服务中心,510704,未评级未评等
62678,JG_510000010298,宣汉县天生镇中心卫生院,511722,未评级未评等
62692,JG_510000013782,布拖县特木里镇中心卫生院木尔分院,513429,未评级未评等
62694,JG_510000004290,成都市新都区三河街道社区卫生服务中心,510114,未评级未评等
62705,JG_510000156057,乐山市市中区海棠街道社区卫生服务中心,511102,未评级未评等
62706,JG_510000011908,乐至县金顺镇卫生院,512022,未评级未评等
62710,JG_510000008118,南充市嘉陵区西兴中心卫生院,511304,未评级未评等
62711,JG_510000006172,绵阳市安州区秀水镇中心卫生院,510705,未评级未评等
62722,JG_510000009334,宜宾市翠屏区双谊镇中心卫生院,511502,未评级未评等
62732,JG_510000X40451,江油华厦眼科医院,510781,二级未评等
62735,JG_510000008268,南部县石泉乡卫生院,511321,未评级未评等
62741,JG_510000011258,巴州区白庙乡卫生院,511902,未评级未评等
62744,JG_510000007616,犍为县南阳卫生院,511123,未评级未评等
62748,JG_510000188130,都江堰惠东医院,510181,一级未评等
62752,JG_510000168268,井研城南医院,511124,未评级未评等
62754,JG_510000009348,宜宾市叙州区安边镇中心卫生院,511504,未评级未评等
62757,JG_510000006182,绵阳市安州区花荄镇卫生院,510705,未评级未评等
62766,JG_510000004424,四川天府新区煎茶卫生院,510110,未评级未评等
62770,JG_510000005608,中江县龙台中心卫生院,510623,未评级未评等
62811,JG_510000009908,武胜县赛马镇卫生院,511622,未评级未评等
62830,JG_510000009224,丹棱县张场镇中心卫生院（张场镇妇幼保健计划生育服务站）,511424,未评级未评等
62834,JG_510000183796,巴州华龙医院,511902,二级乙等
62856,JG_510000012106,理县甘堡乡卫生院,513222,未评级未评等
62857,JG_510000000814,成都中医药大学附属医院,510106,三级甲等
62971,JG_510000174980,阆中市三陈街社区卫生服务中心,511381,未评级未评等
62972,JG_510000201158,广元万缘医院,510802,二级甲等
62981,JG_510000002612,乐山五通桥川康医院,511112,一级甲等
62982,JG_510000160034,广元市朝天区两河口镇卫生院,510812,未评级未评等
62983,JG_510000001448,彭州市妇幼保健院 彭州市妇女儿童医院,510182,三级甲等
63006,JG_510000163192,广元市昭化区中医医院,510811,二级乙等
63011,JG_510000004014,金阳县妇幼保健计划生育服务中心,513430,二级乙等
63013,JG_510000202636,屏山华创医院,511529,一级未评等
63040,JG_510000009698,屏山县龙华镇卫生院,511529,未评级未评等
63052,JG_510000907974,珙县川洲医院,511526,一级乙等
63055,JG_510000003852,白玉县藏医院,513331,二级甲等
63056,JG_510000014084,冕宁县沙坝中心卫生院,513433,未评级未评等
63057,JG_510000010860,雅安市名山区车岭镇中心卫生院,511803,未评级未评等
63060,JG_510000200414,资中世博医院,511025,一级未评等
63080,JG_510000002172,北川羌族自治县人民医院,510726,二级甲等
63119,JG_510000008970,阆中市七里街道双龙卫生院,511381,未评级未评等
63120,JG_510000X44356,宜宾和康骨科医院,511504,二级未评等
63143,JG_510000202616,屏山仁爱精神病医院,511529,二级乙等
63409,JG_510000004034,冕宁县漫水湾镇松林卫生院,513433,未评级未评等
63410,JG_510000005294,泸县百和镇卫生院,510521,未评级未评等
63412,JG_510000011550,南江县光雾山镇中心卫生院寨坡分院,511922,未评级未评等
63413,JG_510000005100,攀枝花市仁和区同德镇中心卫生院（攀枝花市仁和区同德镇妇幼保健站）,510411,未评级未评等
63414,JG_510000010324,宣汉县三墩土家族乡卫生院,511722,未评级未评等
63418,JG_510000201014,邻水县精神病医院,511623,二级乙等
63419,JG_510000005830,绵竹市孝德镇卫生院,510683,未评级未评等
63455,JG_510000010054,华蓥市高兴镇中心卫生院,511681,未评级未评等
63457,JG_510000165010,乐山大佛景区社区卫生服务中心（乐山大渡河医院),511102,未评级未评等
63458,JG_510000168138,汉密尔顿美容医院,510107,未评级未评等
63459,JG_510000004774,邛崃市大同镇卫生院,510183,未评级未评等
63477,JG_510000903367,眉山东坡清源堂医院,511402,未评级未评等
63481,JG_510000011288,巴中市巴州区曾口镇金碑卫生院,511902,未评级未评等
63482,JG_510000010358,开江县宝石医养结合服务中心,511723,未评级未评等
63484,JG_510000011928,乐至县童家镇中心卫生院,512022,未评级未评等
63504,JG_510000014090,冕宁县里庄中心卫生院,513433,未评级未评等
63505,JG_510000009838,岳池县石垭镇中心卫生院,511621,未评级未评等
63516,JG_510000009398,宜宾市南溪区长兴镇中心卫生院,511503,未评级未评等
63525,JG_510000009064,仁寿县藕塘镇卫生院,511421,未评级未评等
63534,JG_510000906688,成都光华妇产医院,510105,二级未评等
63535,JG_510000004598,成都市新津区花源街道中心卫生院,510118,未评级未评等
63554,JG_510000900106,通江新区医院,511921,二级甲等
63598,JG_510000900571,南部利康医院,511321,未评级未评等
63602,JG_510000003986,会理市会川医院,513402,一级未评等
63603,JG_510000189468,南江县集州街道春场坝社区卫生服务中心,511922,未评级未评等
63607,JG_510000010994,汉源县马烈乡卫生院,511823,未评级未评等
63610,JG_510000001764,泸州市龙马潭区妇幼保建计划生育服务中心（泸州市龙马潭区妇幼保健院）,510504,二级甲等
63621,JG_510000009210,洪雅县东岳镇卫生院,511423,未评级未评等
63625,JG_510000010418,大竹县第四人民医院,511724,未评级未评等
63662,JG_510000924983,乐山华城耳鼻喉专科医院,511102,二级未评等
63663,JG_510000004048,雷波县人民医院,513437,二级甲等
